product_id,name,brand,unit_price,active,updated_at,category.name,category.department,quarantine_reason,order_id,customer_id,order_timestamp,quantity,discount_pct,status
P0314,,,61051.95,,2025-11-06 22:31:00+00:00,,,Invalid quantity or status,O0022082,C01822,2025-11-04 12:31:00+00:00,2.0,0.0,PACKED
P0556,,,37186.1,,2026-05-16 08:29:00+00:00,,,Invalid quantity or status,O0022084,C01822,2026-05-13 10:29:00+00:00,4.0,0.15,PAID
P0365,,,87120.69,,2025-01-21 00:50:00+00:00,,,Invalid quantity or status,O0022090,C00289,2025-01-18 13:50:00+00:00,3.0,0.15,PACKED
P0588,,,73940.35,,2025-08-04 14:36:00+00:00,,,Invalid quantity or status,O0022093,C01677,2025-08-02 06:36:00+00:00,2.0,0.0,PAID
P0597,,,82104.05,,2025-01-05 08:16:00+00:00,,,Invalid quantity or status,O0022094,C01808,2025-01-05 06:16:00+00:00,3.0,0.0,PACKED
P0284,,,39525.56,,2025-03-12 06:21:00+00:00,,,Invalid quantity or status,O0022095,C01217,2025-03-11 19:21:00+00:00,8.0,0.0,PACKED
P0121,,,72296.49,,2026-03-20 06:22:00+00:00,,,Invalid quantity or status,O0022098,C00827,2026-03-20 06:22:00+00:00,4.0,0.15,PAID
P0003,,,19688.11,,2026-06-11 03:04:00+00:00,,,Invalid quantity or status,O0022102,C02704,2026-06-09 02:04:00+00:00,7.0,0.0,PAID
P0370,,,13599.21,,2026-03-08 02:30:00+00:00,,,Invalid quantity or status,O0022103,C00415,2026-03-06 06:30:00+00:00,1.0,0.0,PACKED
P0161,,,24664.23,,2025-04-20 22:32:00+00:00,,,Invalid quantity or status,O0022110,C01074,2025-04-18 14:32:00+00:00,5.0,0.0,PACKED
P0171,,,11378.74,,2026-05-01 02:05:00+00:00,,,Invalid quantity or status,O0022113,C01301,2026-04-28 22:05:00+00:00,1.0,0.15,PACKED
P0060,,,24440.71,,2025-08-03 22:34:00+00:00,,,Invalid quantity or status,O0022119,C02691,2025-08-03 14:34:00+00:00,1.0,0.15,PAID
P0578,,,33153.37,,2026-06-15 06:47:00+00:00,,,Invalid quantity or status,O0022121,C01394,2026-06-14 08:47:00+00:00,5.0,0.0,PAID
P0468,,,16204.33,,2025-11-03 14:55:00+00:00,,,Invalid quantity or status,O0022124,C01796,2025-10-31 20:55:00+00:00,5.0,0.0,PACKED
P0314,,,61051.95,,2025-06-27 08:39:00+00:00,,,Invalid quantity or status,O0022126,C00471,2025-06-24 22:39:00+00:00,7.0,0.0,PACKED
P0050,,,705.45,,2025-12-16 15:56:00+00:00,,,Invalid quantity or status,O0022134,C02396,2025-12-16 13:56:00+00:00,6.0,0.15,PAID
P0549,,,15850.97,,2025-05-04 04:17:00+00:00,,,Invalid quantity or status,O0022136,C02331,2025-05-01 15:17:00+00:00,8.0,0.15,PACKED
P0414,,,35322.58,,2025-07-02 22:27:00+00:00,,,Invalid quantity or status,O0022152,C02178,2025-07-01 19:27:00+00:00,5.0,0.05,PACKED
P0410,,,26412.35,,2025-01-17 02:48:00+00:00,,,Invalid quantity or status,O0022153,C01930,2025-01-16 20:48:00+00:00,3.0,0.05,PACKED
P0521,,,17219.94,,2025-09-27 15:20:00+00:00,,,Invalid quantity or status,O0022157,C02358,2025-09-25 17:20:00+00:00,5.0,0.15,PACKED
P0031,,,5365.12,,2025-10-29 06:56:00+00:00,,,Invalid quantity or status,O0022164,C00918,2025-10-28 08:56:00+00:00,3.0,0.0,PAID
P0562,,,86620.67,,2025-01-28 16:06:00+00:00,,,Invalid quantity or status,O0022171,C01463,2025-01-28 00:06:00+00:00,7.0,0.05,PAID
P0170,,,49207.68,,2025-12-13 14:55:00+00:00,,,Invalid quantity or status,O0022172,C00460,2025-12-11 14:55:00+00:00,6.0,0.0,PACKED
P0228,,,80003.14,,2026-06-15 19:22:00+00:00,,,Invalid quantity or status,O0022177,C02561,2026-06-15 00:22:00+00:00,1.0,0.0,PAID
P0397,,,49652.25,,2026-07-16 11:26:00+00:00,,,Invalid quantity or status,O0022179,C02964,2026-07-16 10:26:00+00:00,6.0,0.1,PACKED
P0191,,,51738.56,,2025-09-29 13:10:00+00:00,,,Invalid quantity or status,O0022184,C02458,2025-09-26 14:10:00+00:00,3.0,0.15,PACKED
P0155,,,58156.86,,2026-05-12 21:22:00+00:00,,,Invalid quantity or status,O0022186,C01522,2026-05-12 01:22:00+00:00,6.0,0.15,PACKED
P0571,,,43789.31,,2025-11-19 08:58:00+00:00,,,Invalid quantity or status,O0022187,C01415,2025-11-18 15:58:00+00:00,4.0,0.0,PACKED
P0016,,,24970.01,,2026-04-18 08:40:00+00:00,,,Invalid quantity or status,O0022192,C02699,2026-04-17 00:40:00+00:00,6.0,0.1,PAID
P0310,,,35928.91,,2026-07-10 17:55:00+00:00,,,Invalid quantity or status,O0022193,C01962,2026-07-08 12:55:00+00:00,3.0,0.1,PAID
P0472,,,70409.04,,2025-05-30 01:28:00+00:00,,,Invalid quantity or status,O0022195,C02325,2025-05-27 08:28:00+00:00,5.0,0.15,PAID
P0272,,,45374.87,,2026-04-24 20:27:00+00:00,,,Invalid quantity or status,O0022197,C00204,2026-04-24 11:27:00+00:00,5.0,0.1,PAID
P0485,,,75627.95,,2025-02-10 01:26:00+00:00,,,Invalid quantity or status,O0022198,C01032,2025-02-09 07:26:00+00:00,5.0,0.0,PACKED
P0310,,,35928.91,,2025-02-04 12:20:00+00:00,,,Invalid quantity or status,O0022200,C02718,2025-02-02 17:20:00+00:00,7.0,0.0,PAID
P0429,,,160.67,,2026-08-07 00:10:00+00:00,,,Invalid quantity or status,O0022205,C01667,2026-08-04 12:10:00+00:00,2.0,0.0,PACKED
P0305,,,25494.69,,2026-02-07 16:12:00+00:00,,,Invalid quantity or status,O0022208,C01453,2026-02-05 05:12:00+00:00,8.0,0.1,PAID
P0596,,,51767.48,,2026-05-20 07:31:00+00:00,,,Invalid quantity or status,O0022213,C00329,2026-05-19 13:31:00+00:00,8.0,0.1,PAID
P0542,,,71516.82,,2026-06-23 12:07:00+00:00,,,Invalid quantity or status,O0022221,C01635,2026-06-21 06:07:00+00:00,4.0,0.0,PACKED
P0058,,,27922.39,,2026-03-16 04:00:00+00:00,,,Invalid quantity or status,O0022224,C00215,2026-03-13 13:00:00+00:00,6.0,0.05,PAID
P0099,,,19031.02,,2025-01-19 07:02:00+00:00,,,Invalid quantity or status,O0022225,C02609,2025-01-17 08:02:00+00:00,7.0,0.0,PACKED
P0381,,,32252.06,,2026-07-08 11:13:00+00:00,,,Invalid quantity or status,O0022226,C00190,2026-07-05 21:13:00+00:00,8.0,0.15,PAID
P0425,,,33457.03,,2025-07-21 07:09:00+00:00,,,Invalid quantity or status,O0022228,C01688,2025-07-20 23:09:00+00:00,4.0,0.0,PAID
P0578,,,33153.37,,2025-08-02 08:33:00+00:00,,,Invalid quantity or status,O0022234,C00306,2025-07-30 19:33:00+00:00,3.0,0.15,PACKED
P0328,,,34387.3,,2026-06-05 18:54:00+00:00,,,Invalid quantity or status,O0022235,C02875,2026-06-03 23:54:00+00:00,6.0,0.0,PACKED
P0264,,,73843.84,,2025-10-28 15:21:00+00:00,,,Invalid quantity or status,O0022237,C01559,2025-10-26 05:21:00+00:00,5.0,0.1,PAID
P0082,,,39513.33,,2025-05-22 09:42:00+00:00,,,Invalid quantity or status,O0022240,C02164,2025-05-19 11:42:00+00:00,3.0,0.0,PACKED
P0472,,,70409.04,,2025-12-22 12:04:00+00:00,,,Invalid quantity or status,O0022246,C00257,2025-12-20 08:04:00+00:00,6.0,0.0,PACKED
P0012,,,25964.8,,2025-06-21 19:05:00+00:00,,,Invalid quantity or status,O0022247,C01082,2025-06-19 22:05:00+00:00,6.0,0.0,PAID
P0067,,,68969.66,,2025-10-19 07:27:00+00:00,,,Invalid quantity or status,O0022248,C02875,2025-10-18 14:27:00+00:00,6.0,0.0,PAID
P0240,,,17320.35,,2025-10-15 05:08:00+00:00,,,Invalid quantity or status,O0022252,C00666,2025-10-12 08:08:00+00:00,7.0,0.15,PACKED
P0075,,,29500.22,,2025-09-25 09:33:00+00:00,,,Invalid quantity or status,O0022256,C00725,2025-09-25 09:33:00+00:00,2.0,0.1,PAID
P0520,,,36817.16,,2025-06-01 19:44:00+00:00,,,Invalid quantity or status,O0022259,C01387,2025-05-31 20:44:00+00:00,6.0,0.05,PAID
P0270,,,29597.93,,2025-02-24 10:51:00+00:00,,,Invalid quantity or status,O0022269,C01155,2025-02-23 07:51:00+00:00,1.0,0.0,PACKED
P0075,,,29500.22,,2025-06-06 10:57:00+00:00,,,Invalid quantity or status,O0022271,C00611,2025-06-05 16:57:00+00:00,7.0,0.15,PACKED
P0385,,,64019.67,,2025-08-10 15:35:00+00:00,,,Invalid quantity or status,O0022278,C02114,2025-08-08 12:35:00+00:00,7.0,0.15,PAID
P0224,,,83402.6,,2026-07-30 13:13:00+00:00,,,Invalid quantity or status,O0022282,C02836,2026-07-29 02:13:00+00:00,5.0,0.0,PACKED
P0103,,,48463.05,,2025-01-06 08:18:00+00:00,,,Invalid quantity or status,O0022285,C02732,2025-01-05 05:18:00+00:00,8.0,0.1,PAID
P0006,,,64359.42,,2026-05-31 13:33:00+00:00,,,Invalid quantity or status,O0022286,C00517,2026-05-31 02:33:00+00:00,6.0,0.0,PACKED
P0305,,,25494.69,,2025-04-07 15:03:00+00:00,,,Invalid quantity or status,O0022288,C01706,2025-04-05 20:03:00+00:00,3.0,0.1,PAID
P0086,,,32149.94,,2026-09-05 19:49:00+00:00,,,Invalid quantity or status,O0022290,C01421,2026-09-05 03:49:00+00:00,5.0,0.1,PACKED
P0202,,,24977.16,,2026-02-01 11:31:00+00:00,,,Invalid quantity or status,O0022292,C00826,2026-01-30 23:31:00+00:00,2.0,0.0,PAID
P0443,,,82138.91,,2026-03-09 20:43:00+00:00,,,Invalid quantity or status,O0022293,C01528,2026-03-08 07:43:00+00:00,7.0,0.0,PACKED
P0317,,,57146.44,,2026-07-28 16:06:00+00:00,,,Invalid quantity or status,O0022294,C02590,2026-07-26 14:06:00+00:00,7.0,0.05,PAID
P0260,,,16466.32,,2025-10-04 20:56:00+00:00,,,Invalid quantity or status,O0022295,C00246,2025-10-02 06:56:00+00:00,2.0,0.0,PACKED
P0243,,,22764.33,,2026-04-12 16:36:00+00:00,,,Invalid quantity or status,O0022296,C00718,2026-04-12 15:36:00+00:00,6.0,0.0,PACKED
P0209,,,3217.97,,2026-07-12 21:33:00+00:00,,,Invalid quantity or status,O0022302,C02381,2026-07-11 21:33:00+00:00,7.0,0.0,PAID
P0084,,,81907.0,,2026-08-17 03:38:00+00:00,,,Invalid quantity or status,O0022304,C00812,2026-08-16 01:38:00+00:00,6.0,0.05,PAID
P0265,,,57069.88,,2025-04-10 09:41:00+00:00,,,Invalid quantity or status,O0022305,C00517,2025-04-10 09:41:00+00:00,8.0,0.05,PACKED
P0553,,,38028.11,,2025-09-29 18:18:00+00:00,,,Invalid quantity or status,O0022307,C02993,2025-09-27 00:18:00+00:00,2.0,0.1,PAID
P0431,,,56797.47,,2026-07-18 15:11:00+00:00,,,Invalid quantity or status,O0022308,C01905,2026-07-17 20:11:00+00:00,1.0,0.0,PACKED
P0283,,,39076.51,,2026-05-01 14:03:00+00:00,,,Invalid quantity or status,O0022310,C01105,2026-05-01 01:03:00+00:00,2.0,0.0,PACKED
P0134,,,86753.32,,2026-08-01 16:57:00+00:00,,,Invalid quantity or status,O0022312,C01167,2026-07-31 03:57:00+00:00,6.0,0.0,PACKED
P0011,,,57532.56,,2026-02-23 21:05:00+00:00,,,Invalid quantity or status,O0022315,C02202,2026-02-23 21:05:00+00:00,1.0,0.0,PAID
P0452,,,1749.79,,2025-01-28 05:41:00+00:00,,,Invalid quantity or status,O0022319,C01287,2025-01-25 06:41:00+00:00,3.0,0.0,PAID
P0195,,,73001.33,,2025-03-28 17:31:00+00:00,,,Invalid quantity or status,O0022324,C01103,2025-03-28 02:31:00+00:00,6.0,0.0,PACKED
P0080,,,32146.09,,2025-07-17 12:29:00+00:00,,,Invalid quantity or status,O0022331,C00103,2025-07-16 05:29:00+00:00,5.0,0.0,PACKED
P0177,,,71207.61,,2026-03-19 23:27:00+00:00,,,Invalid quantity or status,O0022339,C02627,2026-03-16 23:27:00+00:00,4.0,0.0,PACKED
P0480,,,1541.62,,2026-06-15 05:06:00+00:00,,,Invalid quantity or status,O0022346,C00490,2026-06-14 15:06:00+00:00,1.0,0.0,PACKED
P0294,,,64326.21,,2026-05-21 00:06:00+00:00,,,Invalid quantity or status,O0022348,C01513,2026-05-18 16:06:00+00:00,8.0,0.0,PAID
P0401,,,83937.88,,2025-04-27 17:53:00+00:00,,,Invalid quantity or status,O0022353,C02505,2025-04-25 23:53:00+00:00,2.0,0.0,PACKED
P0159,,,72796.8,,2026-01-04 12:04:00+00:00,,,Invalid quantity or status,O0022355,C02767,2026-01-01 22:04:00+00:00,8.0,0.1,PACKED
P0302,,,79460.58,,2025-04-29 06:29:00+00:00,,,Invalid quantity or status,O0022358,C01607,2025-04-28 01:29:00+00:00,3.0,0.15,PAID
P0151,,,11019.69,,2025-04-06 18:57:00+00:00,,,Invalid quantity or status,O0022361,C00382,2025-04-06 05:57:00+00:00,1.0,0.15,PACKED
P0018,,,39315.77,,2025-10-29 09:28:00+00:00,,,Invalid quantity or status,O0022364,C01374,2025-10-28 08:28:00+00:00,5.0,0.0,PAID
P0190,,,27131.31,,2026-05-17 09:40:00+00:00,,,Invalid quantity or status,O0022367,C01973,2026-05-14 14:40:00+00:00,2.0,0.05,PACKED
P0576,,,33507.12,,2025-06-02 03:48:00+00:00,,,Invalid quantity or status,O0022371,C02339,2025-05-30 16:48:00+00:00,2.0,0.1,PACKED
P0380,,,40150.81,,2025-04-25 04:11:00+00:00,,,Invalid quantity or status,O0022372,C02104,2025-04-23 19:11:00+00:00,2.0,0.0,PACKED
P0525,,,36457.69,,2025-12-21 15:18:00+00:00,,,Invalid quantity or status,O0022373,C00735,2025-12-19 01:18:00+00:00,7.0,0.0,PACKED
P0258,,,57049.13,,2025-01-12 01:43:00+00:00,,,Invalid quantity or status,O0022380,C01579,2025-01-09 18:43:00+00:00,2.0,0.0,PAID
P0105,,,56448.99,,2025-07-27 19:43:00+00:00,,,Invalid quantity or status,O0022382,C01117,2025-07-25 15:43:00+00:00,7.0,0.0,PAID
P0231,,,37401.27,,2025-01-19 07:58:00+00:00,,,Invalid quantity or status,O0022384,C01502,2025-01-19 00:58:00+00:00,6.0,0.0,PAID
P0479,,,19850.86,,2026-04-04 12:43:00+00:00,,,Invalid quantity or status,O0022387,C00532,2026-04-03 07:43:00+00:00,1.0,0.1,PACKED
P0450,,,3551.05,,2026-03-17 04:00:00+00:00,,,Invalid quantity or status,O0022391,C01018,2026-03-16 01:00:00+00:00,1.0,0.05,PACKED
P0469,,,73890.62,,2025-09-04 23:34:00+00:00,,,Invalid quantity or status,O0022393,C02469,2025-09-03 00:34:00+00:00,2.0,0.15,PAID
P0243,,,22764.33,,2026-02-19 11:08:00+00:00,,,Invalid quantity or status,O0022394,C00487,2026-02-16 18:08:00+00:00,4.0,0.15,PACKED
P0079,,,24296.45,,2026-02-15 05:15:00+00:00,,,Invalid quantity or status,O0022395,C01807,2026-02-13 23:15:00+00:00,2.0,0.1,PACKED
P0058,,,27922.39,,2026-03-04 20:58:00+00:00,,,Invalid quantity or status,O0022397,C00243,2026-03-02 03:58:00+00:00,6.0,0.0,PACKED
P0248,,,79150.87,,2026-08-31 21:44:00+00:00,,,Invalid quantity or status,O0022398,C02849,2026-08-28 22:44:00+00:00,4.0,0.0,PAID
P0412,,,10515.9,,2026-04-22 07:14:00+00:00,,,Invalid quantity or status,O0022403,C00785,2026-04-21 16:14:00+00:00,2.0,0.05,PAID
P0234,,,85883.96,,2025-12-09 01:09:00+00:00,,,Invalid quantity or status,O0022404,C02616,2025-12-07 17:09:00+00:00,5.0,0.1,PACKED
P0474,,,34624.34,,2025-06-14 20:42:00+00:00,,,Invalid quantity or status,O0022407,C01389,2025-06-13 05:42:00+00:00,7.0,0.0,PAID
P0050,,,705.45,,2026-05-17 16:59:00+00:00,,,Invalid quantity or status,O0022408,C00542,2026-05-15 07:59:00+00:00,5.0,0.0,PACKED
P0432,,,65461.92,,2026-03-06 01:06:00+00:00,,,Invalid quantity or status,O0022409,C00911,2026-03-05 16:06:00+00:00,7.0,0.15,PACKED
P0572,,,64547.3,,2026-06-08 22:55:00+00:00,,,Invalid quantity or status,O0022418,C00036,2026-06-08 03:55:00+00:00,2.0,0.15,PAID
P0569,,,86391.06,,2026-01-22 21:52:00+00:00,,,Invalid quantity or status,O0022419,C02372,2026-01-20 23:52:00+00:00,4.0,0.0,PAID
P0153,,,85173.41,,2025-11-20 12:28:00+00:00,,,Invalid quantity or status,O0022423,C00293,2025-11-20 09:28:00+00:00,5.0,0.0,PACKED
P0120,,,12754.97,,2026-08-26 13:09:00+00:00,,,Invalid quantity or status,O0022426,C02099,2026-08-26 09:09:00+00:00,2.0,0.15,PACKED
P0267,,,39303.96,,2025-03-28 22:30:00+00:00,,,Invalid quantity or status,O0022429,C00257,2025-03-27 17:30:00+00:00,1.0,0.0,PACKED
P0153,,,85173.41,,2026-04-30 09:57:00+00:00,,,Invalid quantity or status,O0022430,C01683,2026-04-28 10:57:00+00:00,7.0,0.0,PAID
P0453,,,46985.17,,2025-09-25 22:52:00+00:00,,,Invalid quantity or status,O0022432,C01422,2025-09-24 11:52:00+00:00,5.0,0.0,PAID
P0578,,,33153.37,,2025-03-02 01:48:00+00:00,,,Invalid quantity or status,O0022434,C00812,2025-03-01 17:48:00+00:00,5.0,0.0,PACKED
P0535,,,24657.56,,2026-05-21 03:49:00+00:00,,,Invalid quantity or status,O0022436,C02253,2026-05-19 13:49:00+00:00,8.0,0.1,PAID
P0461,,,50218.41,,2025-01-14 20:33:00+00:00,,,Invalid quantity or status,O0022437,C02628,2025-01-13 14:33:00+00:00,1.0,0.05,PACKED
P0321,,,86572.35,,2025-03-27 00:54:00+00:00,,,Invalid quantity or status,O0022440,C02575,2025-03-26 03:54:00+00:00,6.0,0.05,PACKED
P0008,,,51014.7,,2025-06-29 19:52:00+00:00,,,Invalid quantity or status,O0022443,C01057,2025-06-29 08:52:00+00:00,8.0,0.0,PACKED
P0144,,,24373.2,,2025-04-16 08:50:00+00:00,,,Invalid quantity or status,O0022447,C02099,2025-04-14 18:50:00+00:00,3.0,0.1,PAID
P0524,,,71131.29,,2026-04-21 01:37:00+00:00,,,Invalid quantity or status,O0022456,C01967,2026-04-18 23:37:00+00:00,8.0,0.05,PAID
P0579,,,72156.07,,2025-09-20 14:51:00+00:00,,,Invalid quantity or status,O0022457,C00580,2025-09-19 07:51:00+00:00,4.0,0.0,PAID
P0479,,,19850.86,,2025-10-11 21:41:00+00:00,,,Invalid quantity or status,O0022458,C01265,2025-10-11 16:41:00+00:00,1.0,0.0,PAID
P0285,,,64779.6,,2026-02-12 23:00:00+00:00,,,Invalid quantity or status,O0022461,C01764,2026-02-10 00:00:00+00:00,3.0,0.0,PAID
P0262,,,43872.24,,2025-03-04 00:07:00+00:00,,,Invalid quantity or status,O0022466,C02062,2025-03-02 02:07:00+00:00,2.0,0.0,PAID
P0048,,,24505.53,,2025-10-15 00:25:00+00:00,,,Invalid quantity or status,O0022470,C01719,2025-10-14 20:25:00+00:00,1.0,0.05,PACKED
P0329,,,38003.83,,2026-07-29 00:13:00+00:00,,,Invalid quantity or status,O0022472,C00229,2026-07-28 20:13:00+00:00,3.0,0.05,PACKED
P0140,,,86122.85,,2026-03-12 11:06:00+00:00,,,Invalid quantity or status,O0022474,C00174,2026-03-09 19:06:00+00:00,7.0,0.0,PACKED
P0458,,,16343.63,,2025-07-20 18:50:00+00:00,,,Invalid quantity or status,O0022475,C00193,2025-07-19 20:50:00+00:00,3.0,0.0,PACKED
P0397,,,49652.25,,2026-07-21 22:24:00+00:00,,,Invalid quantity or status,O0022476,C00529,2026-07-19 23:24:00+00:00,8.0,0.0,PACKED
P0295,,,58450.82,,2026-03-03 00:34:00+00:00,,,Invalid quantity or status,O0022480,C02393,2026-02-28 04:34:00+00:00,7.0,0.1,PACKED
P0521,,,17219.94,,2025-04-28 06:13:00+00:00,,,Invalid quantity or status,O0022481,C02989,2025-04-28 06:13:00+00:00,8.0,0.0,PACKED
P0366,,,34213.13,,2025-03-19 00:36:00+00:00,,,Invalid quantity or status,O0022486,C02677,2025-03-18 19:36:00+00:00,2.0,0.0,PACKED
P0205,,,21020.38,,2025-12-02 17:10:00+00:00,,,Invalid quantity or status,O0022487,C00932,2025-11-30 02:10:00+00:00,4.0,0.0,PAID
P0439,,,19389.39,,2025-10-16 22:15:00+00:00,,,Invalid quantity or status,O0022489,C02750,2025-10-14 15:15:00+00:00,5.0,0.0,PACKED
P0245,,,34088.86,,2025-02-24 23:15:00+00:00,,,Invalid quantity or status,O0022492,C01808,2025-02-23 09:15:00+00:00,5.0,0.0,PACKED
P0199,,,43002.58,,2026-06-29 09:51:00+00:00,,,Invalid quantity or status,O0022494,C00525,2026-06-26 09:51:00+00:00,1.0,0.1,PACKED
P0355,,,11475.26,,2025-07-11 11:52:00+00:00,,,Invalid quantity or status,O0022495,C01061,2025-07-10 19:52:00+00:00,7.0,0.0,PACKED
P0201,,,83728.12,,2025-09-29 10:10:00+00:00,,,Invalid quantity or status,O0022497,C01034,2025-09-26 21:10:00+00:00,6.0,0.15,PACKED
P0130,,,58821.5,,2026-03-07 01:00:00+00:00,,,Invalid quantity or status,O0022498,C01781,2026-03-04 16:00:00+00:00,8.0,0.0,PACKED
P0460,,,39618.13,,2026-08-25 13:03:00+00:00,,,Invalid quantity or status,O0022501,C01674,2026-08-24 16:03:00+00:00,7.0,0.1,PAID
P0251,,,60660.68,,2026-06-15 22:45:00+00:00,,,Invalid quantity or status,O0022502,C01302,2026-06-15 10:45:00+00:00,7.0,0.0,PAID
P0521,,,17219.94,,2025-12-30 22:28:00+00:00,,,Invalid quantity or status,O0022505,C00869,2025-12-30 07:28:00+00:00,7.0,0.0,PACKED
P0411,,,64372.24,,2025-03-01 17:26:00+00:00,,,Invalid quantity or status,O0022518,C02039,2025-02-27 16:26:00+00:00,4.0,0.15,PACKED
P0231,,,37401.27,,2026-05-25 10:26:00+00:00,,,Invalid quantity or status,O0022522,C01532,2026-05-24 08:26:00+00:00,2.0,0.05,PAID
P0195,,,73001.33,,2026-06-15 13:05:00+00:00,,,Invalid quantity or status,O0022527,C02538,2026-06-15 02:05:00+00:00,2.0,0.15,PACKED
P0389,,,69949.12,,2025-06-29 01:25:00+00:00,,,Invalid quantity or status,O0022528,C02110,2025-06-28 02:25:00+00:00,2.0,0.05,PACKED
P0525,,,36457.69,,2025-10-10 15:12:00+00:00,,,Invalid quantity or status,O0022529,C02600,2025-10-10 03:12:00+00:00,7.0,0.0,PAID
P0050,,,705.45,,2026-07-31 20:16:00+00:00,,,Invalid quantity or status,O0022535,C00113,2026-07-29 22:16:00+00:00,7.0,0.0,PAID
P0376,,,65552.7,,2026-02-11 18:23:00+00:00,,,Invalid quantity or status,O0022537,C00264,2026-02-11 06:23:00+00:00,4.0,0.0,PAID
P0161,,,24664.23,,2025-03-17 22:34:00+00:00,,,Invalid quantity or status,O0022540,C02933,2025-03-16 04:34:00+00:00,3.0,0.15,PACKED
P0382,,,61369.12,,2025-12-30 12:49:00+00:00,,,Invalid quantity or status,O0022545,C02921,2025-12-29 05:49:00+00:00,6.0,0.1,PACKED
P0290,,,84471.94,,2026-06-20 04:47:00+00:00,,,Invalid quantity or status,O0022546,C02531,2026-06-18 19:47:00+00:00,5.0,0.0,PAID
P0239,,,67525.62,,2025-09-15 19:58:00+00:00,,,Invalid quantity or status,O0022547,C01975,2025-09-14 01:58:00+00:00,8.0,0.0,PAID
P0541,,,71856.99,,2025-10-26 08:11:00+00:00,,,Invalid quantity or status,O0022550,C02312,2025-10-25 17:11:00+00:00,3.0,0.15,PAID
P0193,,,377.03,,2026-07-06 14:22:00+00:00,,,Invalid quantity or status,O0022551,C00717,2026-07-04 13:22:00+00:00,2.0,0.0,PACKED
P0344,,,2785.93,,2026-01-04 06:31:00+00:00,,,Invalid quantity or status,O0022552,C01905,2026-01-02 16:31:00+00:00,5.0,0.15,PACKED
P0039,,,54778.38,,2026-08-26 15:48:00+00:00,,,Invalid quantity or status,O0022554,C00630,2026-08-25 13:48:00+00:00,2.0,0.15,PACKED
P0539,,,45657.27,,2025-12-30 11:11:00+00:00,,,Invalid quantity or status,O0022556,C02250,2025-12-28 04:11:00+00:00,7.0,0.0,PACKED
P0477,,,22508.68,,2025-11-06 16:01:00+00:00,,,Invalid quantity or status,O0022558,C01214,2025-11-05 14:01:00+00:00,1.0,0.0,PACKED
P0039,,,54778.38,,2025-07-11 16:41:00+00:00,,,Invalid quantity or status,O0022559,C00951,2025-07-11 08:41:00+00:00,7.0,0.0,PAID
P0304,,,55494.83,,2026-06-15 10:54:00+00:00,,,Invalid quantity or status,O0022561,C02384,2026-06-14 08:54:00+00:00,4.0,0.05,PACKED
P0276,,,53858.21,,2025-05-08 23:26:00+00:00,,,Invalid quantity or status,O0022564,C01541,2025-05-06 17:26:00+00:00,3.0,0.05,PAID
P0039,,,54778.38,,2026-05-25 18:36:00+00:00,,,Invalid quantity or status,O0022574,C00007,2026-05-25 10:36:00+00:00,5.0,0.05,PAID
P0199,,,43002.58,,2025-09-19 16:22:00+00:00,,,Invalid quantity or status,O0022575,C00505,2025-09-17 22:22:00+00:00,6.0,0.0,PACKED
P0334,,,86548.85,,2026-02-08 01:25:00+00:00,,,Invalid quantity or status,O0022580,C02651,2026-02-06 00:25:00+00:00,8.0,0.1,PAID
P0254,,,9804.26,,2026-02-06 16:04:00+00:00,,,Invalid quantity or status,O0022582,C00463,2026-02-04 03:04:00+00:00,7.0,0.15,PAID
P0181,,,61446.72,,2025-06-08 09:42:00+00:00,,,Invalid quantity or status,O0022583,C02209,2025-06-08 05:42:00+00:00,7.0,0.0,PACKED
P0432,,,65461.92,,2026-07-06 07:49:00+00:00,,,Invalid quantity or status,O0022586,C00831,2026-07-05 04:49:00+00:00,4.0,0.0,PACKED
P0071,,,44232.36,,2026-06-20 15:15:00+00:00,,,Invalid quantity or status,O0022592,C02640,2026-06-20 05:15:00+00:00,7.0,0.15,PAID
P0306,,,20504.76,,2025-08-05 22:01:00+00:00,,,Invalid quantity or status,O0022594,C02620,2025-08-05 01:01:00+00:00,1.0,0.0,PAID
P0499,,,26623.46,,2026-01-20 15:16:00+00:00,,,Invalid quantity or status,O0022597,C01017,2026-01-19 16:16:00+00:00,4.0,0.0,PACKED
P0555,,,45218.61,,2025-07-16 17:22:00+00:00,,,Invalid quantity or status,O0022600,C00107,2025-07-13 17:22:00+00:00,5.0,0.1,PACKED
P0422,,,39917.69,,2025-07-05 01:54:00+00:00,,,Invalid quantity or status,O0022607,C02461,2025-07-03 01:54:00+00:00,2.0,0.0,PAID
P0134,,,86753.32,,2025-04-29 11:58:00+00:00,,,Invalid quantity or status,O0022609,C00889,2025-04-28 06:58:00+00:00,5.0,0.0,PAID
P0596,,,51767.48,,2025-05-14 07:00:00+00:00,,,Invalid quantity or status,O0022615,C00398,2025-05-12 08:00:00+00:00,3.0,0.0,PACKED
P0455,,,344.16,,2026-05-12 11:47:00+00:00,,,Invalid quantity or status,O0022619,C00200,2026-05-11 15:47:00+00:00,6.0,0.0,PAID
P0378,,,65788.09,,2025-07-27 13:39:00+00:00,,,Invalid quantity or status,O0022627,C01990,2025-07-26 00:39:00+00:00,1.0,0.0,PACKED
P0098,,,79020.41,,2026-01-07 16:37:00+00:00,,,Invalid quantity or status,O0022628,C01374,2026-01-05 16:37:00+00:00,3.0,0.15,PACKED
